(199938, 0.9695839856974535)
(199939, 0.9665610443986729)
(199940, 0.9688215860400891)
(199941, 0.969488019307016)
(199942, 0.9696106430281306)
(199943, 0.9695608826775334)
(199944, 0.9692110566516557)
(199945, 0.9693376150017149)
(199946, 0.968636099495839)
(199947, 0.9685956728419743)
(199948, 0.9687045188393074)
(199949, 0.9692753860123929)
(199950, 0.9693770568709262)
(199951, 0.9695036570023243)
(199952, 0.9509901130847034)
(199953, 0.9687031337735353)
(199954, 0.9693254368055667)
(199955, 0.9419718930521572)
(199956, 0.9681811155000453)
(199957, 0.93820487260541)
(199958, 0.9661345520322112)
(199959, 0.9688767115498744)
(199960, 0.9679207667459141)
(199961, 0.9690632807030637)
(199962, 0.9690846028919996)
(199963, 0.9686332832261894)
(199964, 0.9680131628979698)
(199965, 0.968954892909306)
(199966, 0.9687878690959747)
(199967, 0.9464599835819145)
(199968, 0.9688287366247685)
(199969, 0.9688465051155485)
(199970, 0.9688340671720026)
(199971, 0.968736340472713)
(199972, 0.9685410547675272)
(199973, 0.9686676557599879)
(199974, 0.966200141077054)
(199975, 0.9685868153462647)
(199976, 0.9678001666580791)
(199977, 0.9689714784209282)
(199978, 0.9677458900617046)
(199979, 0.9595079337160278)
(199980, 0.9609031746849567)
(199981, 0.964170932031901)
(199982, 0.967831223628692)
(199983, 0.9687075289180878)
(199984, 0.9682229774503411)
(199985, 0.9688434337243449)
(199986, 0.967845487798162)
(199987, 0.9690166366147642)
(199988, 0.9690028654007742)
(199989, 0.9688452048297216)
(199990, 0.9664777178344368)
(199991, 0.9690095159935127)
(199992, 0.9689705461773624)
(199993, 0.9674273523555085)
(199994, 0.9548176345514714)
(199995, 0.9677088162622941)
(199996, 0.9692492970430513)
(199997, 0.9581884937093569)
(199998, 0.9668854409975399)
(199999, 0.965630062238895)
(200000, 0.9673285968028419)
(200001, 0.9638454706927175)
(200002, 0.96613357584111)
(200003, 0.9681677542654357)
(200004, 0.9599980107349269)
(200005, 0.9686144610411523)
(200006, 0.9661692461254835)
(200007, 0.9676474035869183)
(200008, 0.9686548714688111)
(200009, 0.9687743090458955)
(200010, 0.9685705152112526)
(200011, 0.9688551142115301)
(200012, 0.9687062120504437)
(200013, 0.9691644585887719)
(200014, 0.9689588912646602)
(200015, 0.9691808798562225)
(200016, 0.9691670558818254)
(200017, 0.9686382872171718)
(200018, 0.9687914546762206)
(200019, 0.9686569364064334)
(200020, 0.955479275692512)
(200021, 0.968890285827935)
(200022, 0.9686562738061203)
(200023, 0.9679286727716012)
(200024, 0.9653596941538712)
(200025, 0.969113957316391)
(200026, 0.9689155235939095)
(200027, 0.9680778149869846)
(200028, 0.9537864663790195)
(200029, 0.9644067706326561)
(200030, 0.965268419136904)
(200031, 0.966881091167995)
(200032, 0.9675598033454008)
(200033, 0.968849260247608)
(200034, 0.966944643196381)
(200035, 0.9669641731633397)
(200036, 0.9681803574694134)
(200037, 0.9679602014782409)
(200038, 0.9684129416213778)
(200039, 0.9685674059055069)
(200040, 0.9684130537835626)
(200041, 0.9689318699111933)
(200042, 0.9692785137788635)
(200043, 0.9682224340844975)
(200044, 0.9681820522061474)
(200045, 0.9653863565753851)
(200046, 0.9677515565000187)
(200047, 0.9681230483000793)
(200048, 0.9368328365574944)
(200049, 0.9683315995213969)
(200050, 0.9673963984434913)
(200051, 0.9496235703038598)
(200052, 0.968448165985298)
(200053, 0.9688959500119823)
(200054, 0.9385667346536657)
(200055, 0.9681916700837678)
(200056, 0.9640875984968306)
(200057, 0.9478133215465533)
(200058, 0.9686056625543623)
(200059, 0.9686859865307673)
(200060, 0.9690680658754699)
(200061, 0.9687666408696208)
(200062, 0.9679079269905339)
(200063, 0.9689289403712552)
(200064, 0.9686098893491943)
(200065, 0.9661875534698138)
(200066, 0.9686391792832928)
(200067, 0.9669481628204991)
(200068, 0.9687643097762617)
(200069, 0.9540017109368621)
(200070, 0.9375283969899191)
(200071, 0.9680005963283214)
(200072, 0.9669907427127259)
(200073, 0.9653171188823103)
(200074, 0.9694594709715892)
(200075, 0.969518309424211)
(200076, 0.9691620183118264)
(200077, 0.9686868310412817)
(200078, 0.9694112970206362)
(200079, 0.9674134491840052)
