(343, 344, 0.9998709918717273)
(344, 345, 0.9998719919347313)
(345, 346, 0.9998729919977353)
(346, 347, 0.9998739920607392)
(347, 348, 0.9998749921237432)
(348, 349, 0.9998759921867472)
(349, 350, 0.9998769922497511)
(350, 351, 0.9998779923127551)
(351, 352, 0.9998789923757591)
(352, 353, 0.999879992438763)
(353, 354, 0.999880992501767)
(354, 355, 0.999881992564771)
(355, 356, 0.9998829926277749)
(356, 357, 0.9998839926907789)
(357, 358, 0.9998849927537828)
(358, 359, 0.9998859928167868)
(359, 360, 0.9998869928797908)
(360, 361, 0.9998879929427947)
(361, 362, 0.9998889930057987)
(362, 363, 0.9998899930688027)
(363, 364, 0.9998909931318066)
(364, 365, 0.9998919931948106)
(365, 366, 0.9998929932578146)
(366, 367, 0.9998939933208185)
(367, 368, 0.9998949933838225)
(368, 369, 0.9998959934468264)
(369, 370, 0.9998969935098304)
(370, 371, 0.9998979935728344)
(371, 372, 0.9998989936358383)
(372, 373, 0.9998999936988423)
(373, 374, 0.9999009937618463)
(374, 375, 0.9999019938248502)
(375, 376, 0.9999029938878542)
(376, 377, 0.9999039939508582)
(377, 378, 0.9999049940138621)
(378, 379, 0.9999059940768661)
(379, 380, 0.999907994202874)
(380, 381, 0.999909994328882)
(381, 382, 0.9999119944548899)
(382, 383, 0.9999139945808978)
(383, 384, 0.9999159947069057)
(384, 385, 0.9999179948329137)
(385, 386, 0.9999199949589216)
(386, 387, 0.9999219950849295)
(387, 388, 0.9999239952109374)
(388, 389, 0.9999259953369454)
(389, 390, 0.9999279954629533)
(390, 391, 0.9999299955889612)
(391, 392, 0.9999319957149692)
(392, 393, 0.9999339958409771)
(393, 394, 0.999935995966985)
(394, 395, 0.9999379960929929)
(395, 396, 0.9999399962190009)
(396, 397, 0.9999419963450088)
(397, 398, 0.9999439964710167)
(398, 399, 0.9999459965970247)
(399, 400, 0.9999479967230326)
(400, 401, 0.9999499968490405)
(401, 402, 0.9999519969750484)
(402, 403, 0.9999539971010564)
(403, 404, 0.9999559972270643)
(404, 405, 0.9999579973530722)
(405, 406, 0.9999599974790802)
(406, 407, 0.9999619976050881)
(407, 408, 0.999963997731096)
(408, 409, 0.9999659978571039)
(409, 410, 0.9999679979831119)
